t,I0,I1,I2,S
16.850000000000104,51.15334691530722,130.19838799035318,20.65982344897964,2746.8629643573004
16.900000000000105,51.63923139384198,131.6155647417869,20.895026393035455,2744.0598284538523
16.950000000000106,52.12760741860895,133.04456785070505,21.132434981975102,2741.2326072444403
17.000000000000107,52.618441626039186,134.4854168464938,21.372059303409532,2738.381233733064
17.050000000000107,53.11169955239568,135.9381293990866,21.613909241580007,2735.5056437671474
17.100000000000108,53.60734562720004,137.40272128033217,21.8579944708987,2732.6057760958133
17.15000000000011,54.10534316713234,138.87920632538552,22.104324449431935,2729.681572427929
17.20000000000011,54.60565437042006,140.36759639414598,22.35290841232827,2726.732977489879
17.25000000000011,55.1082403117321,141.86790133276634,22.60375536519357,2723.759939083025
17.30000000000011,55.613060937593616,143.38012893525828,22.85687407741554,2720.7624081408144
17.35000000000011,56.12007506233758,144.90428490521944,23.112273075440022,2717.7403387854915
17.400000000000112,56.629240364608535,146.44037281770807,23.369960636001714,2714.69368838437
17.450000000000113,57.14051338443422,147.98839408129203,23.62994477931187,2711.6224176056257
17.500000000000114,57.6538495208803,149.5483479002992,23.892233262205764,2708.526490473561
17.550000000000114,58.16920303030344,151.1202312372968,24.156833571252747,2705.4058744233007
17.600000000000115,58.68652702521772,152.70403877582797,24.42375291583185,2702.2605403548732
17.650000000000116,59.205773473789,154.29976288343428,24.692998221175987,2699.0904626866304
17.700000000000117,59.72689319997189,155.90739357499294,24.964576121387864,2695.895619407962
17.750000000000117,60.24983588430339,157.52691847639878,25.23849295243092,2692.675992131257
17.800000000000118,60.77455006536717,159.1583227886206,25.514754745098575,2689.431566143067
17.85000000000012,61.30098314194206,160.80158925216267,25.79336721796529,2686.162330454423
17.90000000000012,61.82908137584786,162.45669811196186,26.074335770322993,2682.8682778502616
17.95000000000012,62.358789895501424,164.12362708275194,26.35766547510648,2679.5494049379063
18.00000000000012,62.890052700195305,165.8023513149265,26.643361071811594,2676.205712194567
18.05000000000012,63.42281266511101,167.49284336093237,26.931426959410018,2672.8372040138006
18.100000000000122,63.95701154707828,169.19507314222565,27.221867189264632,2669.4438887508923
18.150000000000123,64.49258999109148,170.90900791682313,27.514685458049474,2666.025778767102
18.200000000000124,65.0294875375935,172.63461224748144,27.809885100678457,2662.5828904727387
18.250000000000124,65.5676426305372,174.37184797053735,28.107469083247075,2659.115244369003
18.300000000000125,66.10699262623359,176.12067416544178,28.407439995991425,2655.6228650885637
18.350000000000126,66.6474738029957,177.8810471250215,28.70980004626895,2652.1057814348096
18.400000000000126,67.1890213715861,179.6529203265012,29.01455105156544,2648.564026419738
18.450000000000127,67.73156948647554,181.4362444033203,29.32169443253285,2644.997637300429
18.500000000000128,68.2750512579197,183.2309671177773,29.631231206062612,2641.4066556140583
18.55000000000013,68.81939876485981,185.0370333345359,29.943161978399218,2637.7911272114106
18.60000000000013,69.36454306865275,186.85438499502595,30.2574869382989,2634.151102288839
18.65000000000013,69.91041422763503,188.68296109277338,30.574205850238314,2630.48663541863
18.70000000000013,70.4569413125246,190.52269764969202,30.8933180476782,2626.7977855777326
18.75000000000013,71.00405242266336,192.37352769337105,31.214822426387087,2623.0846161748027
18.800000000000132,71.55167470310263,194.23538123539103,31.538717437830176,2619.3471950755256
18.850000000000133,72.09973436253289,196.1081852507017,31.86500108262854,2615.5855946261718
18.900000000000134,72.6481566920581,197.99186365809405,32.19367090409392,2611.799891675346
18.950000000000134,73.19686608481447,199.88633730179927,32.52472398184439,2607.9901675938904
19.000000000000135,73.745786056432,201.7915239342467,32.858156925506265,2604.156508292903
19.050000000000136,74.29483926633657,203.70733820001243,33.193965868507625,2600.299004239831
19.100000000000136,74.84394753988964,205.6336916209899,33.53214646196888,2596.417750472609
19.150000000000137,75.39303189136102,207.57049258281356,33.872693868695904,2592.5128466117967
19.200000000000138,75.94201254772966,209.51764632256555,34.2156027572812,2588.584396870693
19.25000000000014,76.49080897330646,211.47505491779583,34.56086729631862,2584.632510063386
19.30000000000014,77.03933989517171,213.44261727688425,34.9084811487373,2580.657299610708
19.35000000000014,77.58752332941917,215.42022913077386,35.25843746626027,2576.6588835440734
19.40000000000014,78.13527660819754,217.40778302610286,35.61072888399338,2572.63738450716
19.45000000000014,78.68251640753911,219.40516831976268,35.96534751515023,2568.592929755413
19.500000000000142,79.22915877596432,221.41227117490834,36.32228494591852,2564.5256511533494
19.550000000000143,79.77511916385004,223.428974558447,36.68153223047366,2560.4356851696302
19.600000000000144,80.32031245354808,225.4551582400291,37.043079886145016,2556.323172869887
19.650000000000144,80.86465299023976,227.49069879256618,37.40691788874051,2552.1882599072806
19.700000000000145,81.40805461351096,229.535469594298,37.773035668035085,2548.03109651077
19.750000000000146,81.95043068963125,231.58934083243125,38.14142210342858,2543.851837471082
19.800000000000146,82.49169414451971,233.65217950837004,38.512065519778474,2539.650642124358
19.850000000000147,83.03175749737879,235.7238494445587,38.88495368341302,2535.427674333477
19.900000000000148,83.57053289497676,237.8042112929549,39.260073798330154,2531.183102467034
19.95000000000015,84.10793214655818,239.89312254515096,39.6374125025875,2526.9170993759703
20.00000000000015,84.64386675936085,241.99043754415942,40.01695586488887,2522.629842367851
20.05000000000015,85.17824797471671,244.0960074978781,40.398689381372385,2518.3215131787815
20.10000000000015,85.71098680471326,246.2096804942483,40.78259797260546,2513.9922979429643
20.15000000000015,86.24199406939088,248.33130151811835,41.16866598079169,2509.6423871598945
20.200000000000152,86.77118043445094,250.46071246982433,41.556877167194685,2505.2719756591955
20.250000000000153,87.29845644944807,252.59775218549683,41.94721470978372,2500.881262563104
20.300000000000153,87.82373258643979,254.7422564591026,42.339661201106026,2496.470451246606
20.350000000000154,88.34691927906518,256.8940580662278,42.734198646390404,2492.039749295236
20.400000000000155,88.86792696202376,259.052986789608,43.1308084618868,2487.58936846055
20.450000000000156,89.38666611092512,261.2188694464094,43.52947147344624,2483.119524613284
20.500000000000156,89.90304728247852,263.39152991726303,43.93016791534555,2478.63043769422
20.550000000000157,90.41698115499156,265.5707891770527,44.33287742936098,2474.12233166277
20.600000000000158,90.9283785691458,267.7564653274565,44.73757906409491,2469.595434443305
20.65000000000016,91.43715056901698,269.948373631239,45.14425127455946,2465.049977869245
20.70000000000016,91.94320844330636,272.14632654829,45.552871922020834,2460.4861976249467
20.75000000000016,92.44646376674973,274.3501337734048,45.96341827410803,2455.904333185401
20.80000000000016,92.94682844166938,276.55960227579806,46.3758670051893,2451.3046277537837
20.85000000000016,93.44421473963449,278.7745363403427,46.790194197019694,2446.687328196883
20.900000000000162,93.93853534319437,280.9947376105232,47.206375339662785,2442.0526849784396
20.950000000000163,94.429703387649,283.22000513309087,47.62438533268942,2437.4009520904397
21.000000000000163,94.91763250282055,285.45013540440704,48.044198486656384,2432.7323869823936
21.050000000000164,95.40223685478972,287.684922418459,48.46578852486732,2428.0472504886434
21.100000000000165,95.88343118755984,289.9241577165308,48.88912858541837,2423.3458067537426
21.150000000000166,96.36113086461201,292.1676304385099,49.314191223530635,2418.628323155952
21.200000000000166,96.83525191031414,294.4151273758099,49.74094841417137,2413.895070228898
21.250000000000167,97.30571105114649,296.66643302588557,50.16937155496559,2409.1463215814424
21.300000000000168,97.77242575670653,298.92132964831706,50.59943146939966,2404.382353815814
21.35000000000017,98.2353142804557,301.1795973224376,51.03109841031798,2399.603446444055
21.40000000000017,98.6942957001708,303.44101400647713,51.464342063714,2394.8098818028357
21.45000000000017,99.14928995806268,305.7053555981929,51.899131552816165,2390.001944966694
21.50000000000017,99.60021790052527,307.97239599695666,52.33543544246953,2385.1799236597553
21.55000000000017,100.04700131747792,310.24190716726645,52.77322174381323,2380.344108165998
21.600000000000172,100.48956298126454,312.51365920364896,53.212457919254014,2375.494791238116
21.650000000000173,100.92782668507307,314.78742039691787,53.653110887735586,2370.632268005047
21.700000000000173,101.3617172808393,317.06295730175094,54.09514703030342,2365.756835878232
21.750000000000174,101.79116071659958,319.34003480554793,54.538532195964365,2360.868794456662
21.800000000000175,102.21608407325711,321.6184161985302,54.983231707840126,2355.9684454307885
21.850000000000176,102.63641560072737,323.89786324504024,55.42921036961348,2351.0560924853567
21.900000000000176,103.05208475342856,326.17813625599973,55.87643247226583,2346.1320412012346
21.950000000000177,103.46302222508359,328.45899416248176,56.32486180110441,2341.1965989563073
22.000000000000178,103.86915998280105,330.74019459035304,56.77446164307717,2336.250074825504
22.05000000000018,104.27043130040289,333.0214939359395,57.22519479437329,2331.292779480029
22.10000000000018,104.66677079096767,335.30264744266805,57.677023568306794,2326.3250250858755
22.15000000000018,105.05811443855902,337.5834092786369,58.129909803480594,2321.3471252016816
22.20000000000018,105.44439962910943,339.8635326150638,58.583814872228,2316.359394676015
22.25000000000018,105.825565180431,342.1427697055624,59.03869968932857,2311.3621495441516
22.300000000000182,106.2015513713252,344.42087196619576,59.4945247209948,2306.355706924424
22.350000000000183,106.5722999697649,346.69759005625355,59.95124999412596,2301.340384914214
22.400000000000183,106.93775426012314,348.97267395970067,60.40883510582513,2296.316502485668
22.450000000000184,107.29785906942361,351.24587306724317,60.86723923317527,2291.2843793811985
22.500000000000185,107.65256079258964,353.51693625895626,61.32642114326983,2286.2443360088596
22.550000000000185,108.00180741666912,355.78561198741994,61.786339203493355,2281.1966933376607
22.600000000000186,108.34554854401402,358.0516483613054,62.24695139204697,2276.1417727928992
22.650000000000187,108.68373541439462,360.31479322935616,62.70821530871381,2271.07989615158
22.700000000000188,109.01632092602945,362.574794264707,63.17008818585892,2266.0113854380033
22.75000000000019,109.34325965551353,364.83139904948337,63.63252689965802,2260.9365628195833
22.80000000000019,109.66450787662845,367.0843551596228,64.09548798154934,2255.8557505029835
22.85000000000019,109.98002357801934,369.3334102498618,64.55892762990258,2250.769270630627
22.90000000000019,110.2897664797251,371.5783121388283,65.0228017218986,2245.677445177664
22.95000000000019,110.59369804854947,373.8188088941829,65.48706582561354,2240.58059584946
23.000000000000192,110.89178151226184,376.05464891774926,65.9516752123007,2235.4790439796793
23.050000000000193,111.18398187261838,378.28558103057617,66.41658486886325,2230.3731104290264
23.100000000000193,111.4702659171949,380.5113545578722,66.88174951051097,2225.2631154847204
23.150000000000194,111.75060223002485,382.7317194137553,67.34712359359366,2220.149378760763
23.200000000000195,112.02496120103667,384.946426185759,67.81266132860388,2215.0322190990673
23.250000000000195,112.29331503428641,387.1552262190377,68.27831669334161,2209.911954471514
23.300000000000196,112.55563775498291,389.3578717002133,68.74404344623304,2204.788901882993
23.350000000000197,112.81190521530417,391.5541157408068,69.20979513979574,2199.6633772754953
23.400000000000198,113.06209509900467,393.7437124601974,69.67552513424222,2194.5356954333156
23.4500000000002,113.30618692481531,395.92641706805387,70.14118661121374,2189.40616988942
23.5000000000002,113.54416204863843,398.1019859461826,70.60673258763627,2184.275112833043
23.5500000000002,113.776003664542,400.27017672973716,71.07211592969018,2179.1428350185565
23.6000000000002,114.00169680455849,402.430748387736,71.53728936688519,2174.009645675683
23.6500000000002,114.2212283372949,404.5834613028343,72.00220550623216,2168.8758524210843
23.700000000000202,114.43458696536216,406.7280773502979,72.46681684650302,2163.7417611713936
23.750000000000203,114.64176322163291,408.86435997612796,72.93107579257017,2158.6076760577257
23.800000000000203,114.84274946433845,410.9920742742852,73.39493466981646,2153.473899341722
23.850000000000204,115.03753987101632,413.1109870629644,73.85834573860714,2148.3407313331663
23.900000000000205,115.22613043132164,415.2208669598709,74.32126120881466,2143.2084703092237
23.950000000000205,115.40851893871623,417.3214844564508,74.78363325438755,2138.077412435333
24.000000000000206,115.58470498105078,419.41261199102956,75.24541402795437,2132.947851687798
24.050000000000207,115.75468993005643,421.4940240208131,75.70655567545363,2127.820079778114
24.100000000000207,115.91847692976316,423.5654970927075,76.16701035078093,2122.6943860790625
24.150000000000208,116.07607088386351,425.62680991291586,76.626730230444,2117.5710575526045
24.20000000000021,116.22747844204106,427.67774341526894,77.08566752821692,2112.450378679612
24.25000000000021,116.37270798528422,429.71808082825174,77.54377450978431,2107.3326313914545
24.30000000000021,116.51176961020654,431.7476077406862,78.00100350736668,2102.2180950034754
24.35000000000021,116.64467511239592,433.7661121660332,78.45730693431784,2097.1070461503823
24.40000000000021,116.77143796881582,435.77338460527864,78.91263729968567,2091.9997587235675
24.450000000000212,116.89207331928239,437.76921810836825,79.36694722272719,2086.8965038103884
24.500000000000213,117.00659794704212,439.7534083341602,79.82018944736934,2081.797549635416
24.550000000000214,117.11503025847551,441.72575360886276,80.27231685660657,2076.7031615036785
24.600000000000215,117.21739026195281,443.6860549829281,80.72328248682666,2071.6136017459044
24.650000000000215,117.3136995458685,445.63411628637454,81.17303954205634,2066.529129665784
24.700000000000216,117.40398125588183,447.5697441825101,81.62154140811796,2061.4500014892574
24.750000000000217,117.4882600713913,449.4927482200331,82.06874166668906,2056.3764703158386
24.800000000000217,117.56656218127131,451.40294088348634,82.51459410925654,2051.308786071977
24.850000000000218,117.6389152588999,453.30013764204335,82.95905275095718,2046.2471954664686
24.90000000000022,117.70534843650663,455.1841569966069,83.40207184429669,2041.1919419479145
24.95000000000022,117.76589227887018,457.0548205252008,83.84360589273905,2036.1432656642273
25.00000000000022,117.82057875639569,458.9119529266398,84.28360966415887,2031.1014034241864
25.05000000000022,117.8694412176017,460.75538206246057,84.7220382041487,2026.0665886610373
25.10000000000022,117.91251436104727,462.58493899710214,85.15884684917413,2021.0390513981315
25.150000000000222,117.94983420672963,464.40045803632285,85.59399123956925,2016.0190182166004
25.200000000000223,117.98143806698326,466.2017767638444,86.02742733236543,2011.0067122250537
25.250000000000224,118.00736451691085,467.9887360762141,86.45911141394637,2006.0023530312935
25.300000000000225,118.02765336437729,469.7611802158785,86.88900011252264,2001.0061567160333
25.350000000000225,118.04234561959713,471.51895680246326,87.31705041041918,1996.0183358086074
25.400000000000226,118.05148346434669,473.26191686225513,87.74321965616934,1991.0390992646571
25.450000000000227,118.05511022083114,474.98991485588425,88.1674655764091,1986.0686524457774
25.500000000000227,118.05327032023746,476.7028087042061,88.5897462875656,1981.1071971011072
25.550000000000228,118.04600927100346,478.40045981238376,89.01002030733413,1976.1549313508428
25.60000000000023,118.03337362683328,480.082733092173,89.42824656593784,1971.212049671657
25.65000000000023,118.01541095448933,481.7494969824143,89.84438441716485,1966.2787428839993
25.70000000000023,117.99216980139032,483.40062346773686,90.2583936491776,1961.3551981412572
25.75000000000023,117.96369966304506,485.0359880954812,90.67023449508935,1956.4415989207537
25.80000000000023,117.9300509503509,486.6554699908491,91.07986764330306,1951.538125016555
25.850000000000232,117.89127495678575,488.25895187029005,91.48725424760823,1946.644952534064
25.900000000000233,117.84742382552199,489.84632005313466,91.89235593703124,1941.7622538863725
25.950000000000234,117.79855051649015,491.4174644714882,92.2951348254351,1936.8901977923413
26.000000000000234,117.74470877342003,492.9722786783967,92.6955535208648,1932.0289492763834
26.050000000000235,117.685953090886,494.5106598543011,93.09357513463456,1927.1786696699176
26.100000000000236,117.62233868138333,496.03250881179446,93.48916329015357,1922.3395166144617
26.150000000000237,117.55392144246119,497.5377299987007,93.88228213148697,1917.511644066336
26.200000000000237,117.48075792393807,499.0262314994912,94.27289633164928,1912.6952023029432
26.250000000000238,117.40290529522424,500.49792503506,94.66097110062725,1907.8903379305923
26.30000000000024,117.3204213127757,501.9527259608776,95.04647219312997,1903.0971938938328
26.35000000000024,117.23336428770313,503.3905532635441,95.42936591606369,1898.3159094862665
26.40000000000024,117.14179305355911,504.81132955576487,95.8096191357294,1893.5466203628011
26.45000000000024,117.04576693432574,506.2149810697713,96.18719928474144,1888.7894585533104
26.50000000000024,116.94534571262459,507.6014376492113,96.56207436866534,1884.0445524776678
26.550000000000242,116.84058959816996,508.97063273953415,96.93421297237377,1879.3120269621147
26.600000000000243,116.73155919648597,510.3225033768961,97.30358426611927,1874.59200325693
26.650000000000244,116.61831547790707,511.65699017561235,97.6701580113229,1869.8845990553627
26.700000000000244,116.50091974688097,512.9740373141838,98.03390456607808,1865.1899285137931
26.750000000000245,116.37943361159235,514.2735925199257,98.3947948903693,1860.5081022730828
26.800000000000246,116.25391895392498,515.5556070522281,98.75280055100508,1855.83922748108
26.850000000000247,116.12443789977907,516.8200356844752,99.10789372626559,1851.1834078162408
26.900000000000247,115.99105278975988,518.066836684656,99.46004721026459,1846.5407435123313
26.950000000000248,115.85382615025327,519.2959717946945,99.80923441702647,1841.9113313841715
27.00000000000025,115.71282066490268,520.507406208532,100.1554293842787,1837.295264854385
27.05000000000025,115.5680991465016,521.701108548991,100.49860677696051,1832.692633981119
27.10000000000025,115.41972450931479,522.8770508434542,100.83874189044883,1828.103525486694
27.15000000000025,115.26775974184075,524.0352084983894,101.17581065350251,1823.528022787152
27.20000000000025,115.11226788002722,525.1755602727527,101.50978963092629,1818.9662060226603
27.250000000000252,114.9533119809509,526.2980882503041,101.84065602595598,1814.4181520887407
27.300000000000253,114.79095509697163,527.402777810866,102.16838768236649,1809.8839346682826
27.350000000000254,114.62526025037086,528.4896176005603,102.49296308630468,1805.3636242643083
27.400000000000254,114.45629040848323,529.5585995010553,102.81436136784913,1800.8572882334533
27.450000000000255,114.28410845932967,530.6097185978568,103.13256230229882,1796.3649908201255
27.500000000000256,114.10877718775956,531.6429731476778,103.44754631119335,1791.8867931913098
27.550000000000257,113.93035925210883,532.6583645449178,103.75929446306705,1787.4227534719837
27.600000000000257,113.74891716138046,533.6558972872884,104.06778847393979,1782.972926781108
27.650000000000258,113.5645132529527,534.6355789406165,104.37301070754727,1778.5373652681615
27.70000000000026,113.37720967082018,535.5974201028603,104.6749441753137,1774.1161181501836
27.75000000000026,113.18706834437229,536.5414343673702,104.97357253607015,1769.7092317492948
27.80000000000026,112.99415096771229,537.4676382854299,105.26888009552161,1765.3167495306604
27.85000000000026,112.79851897952051,538.3760513281082,105.56085180546631,1760.9387121408674
27.90000000000026,112.60023354346411,539.2666958474587,105.8494732627707,1756.5751574466817
27.950000000000262,112.39935552915522,540.1395970370957,106.13473070810369,1752.2261205741563
28.000000000000263,112.19594549365893,540.9947828921835,106.41661102443393,1747.8916339480595
28.050000000000264,111.99006366355205,541.8322841688685,106.69510173529393,1743.5717273315927
28.100000000000264,111.78176991753269,542.6521343431874,106.97019100281491,1739.2664278663708
28.150000000000265,111.5711237695806,543.4543695694848,107.24186762553651,1734.9757601126341
28.200000000000266,111.35818435266754,544.2390286383695,107.51012103599533,1730.6997460896655
28.250000000000266,111.14301040301639,545.0061529342428,107.77494129809658,1726.4384053163856
28.300000000000267,110.92566024490732,545.7557863924291,108.03631910427325,1722.1917548520971
28.350000000000268,110.7061917760288,546.4879754559394,108.2942457724368,1717.959809337356
28.40000000000027,110.48466245337107,547.2027690318984,108.54871324272419,1713.7425810349393
28.45000000000027,110.26112927965872,547.9002184476642,108.79971407404554,1709.5400798708888
28.50000000000027,110.03564879031923,548.5803774066717,109.04724144043689,1705.3523134756038
28.55000000000027,109.8082770409835,549.2433019440264,109.29128912722294,1701.1792872249605
28.60000000000027,109.57906959551416,549.8890503818793,109.53185152699407,1697.0210042814347
28.650000000000272,109.3480815145572,550.5176832846099,109.76892363540269,1692.8774656352048
28.700000000000273,109.11536734461184,551.129263413845,110.00250104678332,1688.7486701452149
28.750000000000274,108.8809811076136,551.7238556833406,110.23257994960154,1684.6346145801756
28.800000000000274,108.6449762910248,552.3015271137534,110.45915712173627,1680.535293659482
28.850000000000275,108.4074058384269,552.862346787328,110.68222992560034,1676.4507000940307
28.900000000000276,108.16832214060824,553.4063858025255,110.9017963031044,1672.380824626914
28.950000000000276,107.92777702714108,553.9337172286185,111.11785477046865,1668.3256560739756
29.000000000000277,107.6858217584411,554.4444160602765,111.3304044128876,1664.285181364207
29.050000000000278,107.44250701830252,554.938559172166,111.53944487905261,1660.25938557997
29.10000000000028,107.19788290690182,555.4162252735898,111.74497637553709,1656.2482519970276
29.15000000000028,106.95199893426262,555.8774948631855,111.94699966104935,1652.251762124365
29.20000000000028,106.70490401417429,556.3224501837082,112.1455160405578,1648.2698957437897
29.25000000000028,106.45664645855668,556.7511751769181,112.34052735929369,1644.3026309492911
29.30000000000028,106.20727397226297,557.1637554385936,112.53203599663593,1640.34994418615
29.350000000000282,105.95683364831281,557.5602781736907,112.72004485988306,1636.411810289779
29.400000000000283,105.70537196354755,557.9408321516689,112.90455737791714,1632.4882025242864
29.450000000000284,105.45293477469926,558.3055076620034,113.08557749476435,1628.5790926207465
29.500000000000284,105.19956731486533,558.6543964699005,113.26310966305712,1624.6844508151662
29.550000000000285,104.94531419038007,558.9875917722369,113.43715883740259,1620.804245886137
29.600000000000286,104.69021937807481,559.3051881537385,113.60773046766202,1616.938445192161
29.650000000000286,104.4343262229179,559.6072815434167,113.77483049214597,1613.0870147086387
29.700000000000287,104.1776774360259,559.8939691712781,113.93846533072976,1609.2499190645135
29.750000000000288,103.92031509303729,560.1653495253244,114.09864187789398,1605.427121578558
29.80000000000029,103.66228063283988,560.4215223088565,114.25536749569453,1601.6185842952973
29.85000000000029,103.40361485664316,560.6625883980988,114.40865000666668,1597.8242680205599
29.90000000000029,103.14435792738672,560.8886498001564,114.55849768666775,1594.0441323566479
29.95000000000029,102.88454936947603,561.0998096113202,114.70491925766275,1590.2781357371193
30.00000000000029,102.62422806883657,561.2961719757326,114.84792388045733,1586.5262354611766
30.050000000000292,102.3634322732777,561.4778420444251,114.98752114738238,1582.7883877276538
30.100000000000293,102.1021995931573,561.6449259347414,115.12372107493464,1579.064547668598
30.150000000000293,101.84056700233852,561.7975306901563,115.25653409637737,1575.354669382437
30.200000000000294,101.57857083942986,561.9357642405018,115.38597105430527,1571.6587059667313
30.250000000000295,101.31624680929981,562.0597353626099,115.51204319317785,1567.9766095505038
30.300000000000296,101.05362998485755,562.1695536413831,115.63476215182496,1564.3083313261427
30.350000000000296,100.79075480909094,562.2653294313013,115.75413995592882,1560.6538215808762
30.400000000000297,100.52765509735343,562.3471738183733,115.87018901048614,1557.013029727812
30.450000000000298,100.26436403989133,562.4151985825422,115.98292209225421,1553.3859043365421
30.5000000000003,100.00091420460306,562.4695161605516,116.09235234218477,1549.7723931633082
30.5500000000003,99.73733754002212,562.5102396092807,116.19849325784926,1546.1724431807243
30.6000000000003,99.47366537851545,562.5374825695542,116.30135868585914,1542.5860006070588
30.6500000000003,99.20992843968916,562.5513592304347,116.40096281428455,1539.0130109350691
30.7000000000003,98.94615683399364,562.5519842940018,116.49732016507521,1535.4534189603914
30.750000000000302,98.68238006651984,562.5394729406246,116.59044558648645,1531.9071688094825
30.800000000000303,98.41862704097923,562.5139407947322,116.68035424551405,1528.374203967114
30.850000000000303,98.15492606385946,562.475503891087,116.76706162034085,1524.8544673034185
30.900000000000304,97.8913048487483,562.4242786415642,116.85058349279852,1521.3479011004856
30.950000000000305,97.62779052081817,562.3603818024427,116.9309359408473,1517.8544470785125
31.000000000000306,97.36440962146402,562.2839304422087,117.008135331077,1514.3740464215032
31.050000000000306,97.10118811308732,562.195041909877,117.08219831123183,1510.9066398025234
31.100000000000307,96.83815138401886,562.0938338038316,117.15314180276232,1507.452167408507
31.150000000000308,96.5753242535735,561.9804239411869,117.2209829934067,1504.0105689646189
31.20000000000031,96.31273097723,561.8549303276737,117.28573932980467,1500.5817837581726
31.25000000000031,96.05039525192905,561.7174711280487,117.34742851014613,1497.1657506621066
31.30000000000031,95.78834022148297,561.5681646370307,117.40606847685729,1493.7624081580202
31.35000000000031,95.52658848209062,561.4071292507633,117.46167740932677,1490.3716943587706
31.40000000000031,95.2651620879511,561.2344834388049,117.51427371667397,1486.9935470306336
31.450000000000312,95.00408255697003,561.0503457166459,117.56387603056204,1483.6279036150315
31.500000000000313,94.74337087655242,560.8548346187531,117.61050319805769,1480.2747012498282
31.550000000000313,94.48304750947597,560.6480686721409,117.65417427453993,1476.933876790197
31.600000000000314,94.22313239983933,560.4301663704682,117.6949085166599,1473.6053668290626
31.650000000000315,93.96364497907933,560.2012461486609,117.73272537535375,1470.28910771712
31.700000000000315,93.70460417205177,559.9614263580569,117.76764448891049,1466.9850355824337
31.750000000000316,93.44602840317046,559.7108252420741,117.79968567609663,1463.6930863496218
31.800000000000317,93.18793560259907,559.4495609123984,117.82886892933944,1460.4131957586264
31.850000000000318,92.93034321249091,559.1777513256897,117.85521440797054,1457.1452993830758
31.90000000000032,92.67326819327138,558.8955142608039,117.87874243153145,1453.8893326482403
31.95000000000032,92.41672702995845,558.6029672965286,117.89947347314255,1450.6452308485873
32.00000000000032,92.1607357385164,558.3002277898288,117.91742815293713,1447.4129291649376
32.05000000000032,91.90530987223815,557.987412854601,117.93262723156187,1444.1923626812293
32.100000000000314,91.65046452815199,557.6646393409314,117.94509160374494,1440.9834664008904
32.15000000000031,91.39621435344797,557.332023814856,117.95484229193343,1437.7861752628269
32.20000000000031,91.1425735519203,556.9896825386174,117.9619004400008,1434.60042415703
32.250000000000306,90.88955589042116,556.6377314514168,117.96628730702595,1431.4261479398049
32.3000000000003,90.63717470532255,556.2762861506556,117.96802426114469,1428.2632814486283
32.3500000000003,90.38544290898184,555.9054618736632,117.96713277347492,1425.1117595166372
32.4000000000003,90.13437299620783,555.5253734799074,117.96363441211615,1421.9715169867538
32.450000000000294,89.88397705072347,555.136135433682,117.95755083622461,1418.8424887254519
32.50000000000029,89.6342667516219,554.7378617872679,117.94890379016452,1415.7246096361678
32.55000000000029,89.38525337981255,554.3306661645628,117.93771509773644,1412.6178146723626
32.600000000000286,89.13694782445417,553.9146617451755,117.9240066564834,1409.522038850238
32.65000000000028,88.88936058937146,553.4899612489793,117.90780043207543,1406.437217261112
32.70000000000028,88.64250179945277,553.0566769211189,117.88911845277325,1403.363285083459
32.75000000000028,88.39638120702564,552.6149205174684,117.86798280397139,1400.3001775946186
32.800000000000274,88.15100819820769,552.1648032905316,117.8444156228216,1397.247830182178
32.85000000000027,87.90639179923025,551.7064359757832,117.8184390929367,1394.2061783550325
32.90000000000027,87.66254068273203,551.2399287784423,117.79007543917538,1391.1751577541306
32.950000000000266,87.41946317402068,550.7653913606753,117.75934692250841,1388.1547041629055
33.00000000000026,87.1771672572998,550.2829328292214,117.72627583496633,1385.1447535174007
33.05000000000026,86.93566058185921,549.792661723436,117.69088449466902,1382.145241916092
33.10000000000026,86.69495046822647,549.2946860037458,117.65319524093738,1379.1561056294133
33.150000000000254,86.45504391427757,548.7891130405102,117.61323042948716,1376.1772811089895
33.20000000000025,86.21594760130496,548.276049603284,117.57101242770509,1373.2087049965803
33.25000000000025,85.97766790004106,547.755601850475,117.52656361000747,1370.250314132742
33.300000000000246,85.74021087663553,547.2278753193905,117.47990635328114,1367.3020455652102
33.35000000000024,85.50358229858483,546.692974916668,117.43106303240681,1364.3638365570098
33.40000000000024,85.26778764061226,546.1510049090837,117.38005601586482,1361.4356245942956
33.45000000000024,85.03283209049724,545.6020689147324,117.32690766142306,1358.5173473939278
33.500000000000234,84.7987205548525,545.0462698945747,117.2716403119071,1355.6089429107901
33.55000000000023,84.56545766484759,544.4837101443435,117.21427629105222,1352.7103493448508
33.60000000000023,84.33304778187792,543.9144912868055,117.15483789943713,1349.8215051479756
33.650000000000226,84.10149500317786,543.3387142643716,117.09334741049938,1346.9423490304937
33.70000000000022,83.87080316737696,542.7564793320493,117.02982706663181,1344.072819967523
33.75000000000022,83.64097585999843,542.1678860507329,116.96429907536009,1341.2128572050597
33.80000000000022,83.41201641889873,541.5730332808246,116.89678560560075,1338.3624002658353
33.850000000000215,83.18392793964762,540.97201917618,116.82730878399951,1335.5213889549461
33.90000000000021,82.9567132808478,540.3649411783742,116.75589069134946,1332.689763365261
33.95000000000021,82.73037506939346,539.7518960112807,116.68255335908863,1329.867463882608
34.000000000000206,82.50491570566707,539.132979675958,116.60731876587653,1327.0544311907508
34.0500000000002,82.28033736867386,538.5082874458391,116.53020883424924,1324.250606276151
