#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:NorthAm" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:NorthAm" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:NorthAm" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.NorthAm" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:NorthAm" name="distribution" x="@birthRate.t:NorthAm">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:NorthAm" name="distribution">
#            <parameter id="ucldStdev.c:NorthAm" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@NorthAm" id="treeLikelihood.NorthAm" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:NorthAm">
#            <siteModel id="SiteModel.s:NorthAm" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:NorthAm" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:NorthAm" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:NorthAm" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:NorthAm" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:NorthAm" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:NorthAm">
#                <LogNormal S="@ucldStdev.c:NorthAm" id="LogNormalDistributionModel.c:NorthAm" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="198" id="rateCategories.c:NorthAm" spec="beast.base.inference.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:NorthAm" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
346000	-25730.99446633466	-26349.100212425794	618.105746091133	-26349.100212425794	0.0018755403860941178	0.06931052780742021	618.9624244566942	1662.5535250016014	0.4685289246229263	0.9421179684833735	0.2698778972249187	0.5198876353912781
347000	-25726.907802613197	-26343.286399919794	616.3785973065962	-26343.286399919794	0.0018026792767410226	0.07106507741655957	617.3459321093785	1512.2391738359845	0.4995251401298359	0.935014605177381	0.2905171295016364	0.559260391593712
348000	-25715.06105345928	-26340.501212486062	625.4401590267793	-26340.501212486062	0.0015971179456567338	0.06495798609345844	626.3747849274832	1427.0450401057321	0.49030817411202565	0.9703838598695006	0.25813624647065225	0.5275481808071415
349000	-25725.55336894884	-26347.84513346424	622.2917645154008	-26347.84513346424	0.0016365665922466706	0.06556972076225427	623.4342984310637	1212.1310133647478	0.5496276202756516	0.9472447622913206	0.330692761676103	0.595286367560908
350000	-25739.57624262585	-26352.31744580524	612.7412031793903	-26352.31744580524	0.002010940294322214	0.07349013674016602	614.238258832268	1279.667033365269	0.6543539740152257	0.9321075324436683	0.5095265829590652	0.7269126970122802
351000	-25722.316736978533	-26347.63116643461	625.3144294560757	-26347.63116643461	0.001507526988711374	0.06482899157148565	626.5014114895198	1644.7777154963064	0.5625243357582347	0.9635802333585872	0.35644322556797114	0.6120598268115124
352000	-25722.541538050897	-26341.944772807437	619.4032347565396	-26341.944772807437	0.0015662124992041962	0.06895690170541414	620.5628490656253	1369.9300238466885	0.5545750215793134	0.9866860805517308	0.3399397617286044	0.5809768877888728
353000	-25729.799613740957	-26351.974635948398	622.1750222074401	-26351.974635948398	0.001501653730285087	0.06713316035360703	623.2820678997713	1517.7600357763067	0.539382898989853	0.9809004704904718	0.29355268364081843	0.5440143374803884
354000	-25725.657875117453	-26343.229699785647	617.5718246681924	-26343.229699785647	0.001555323932942367	0.07015190101998939	618.8396015808772	1484.6147013706782	0.5861470406163267	0.9412724504378055	0.3376513033637338	0.6042041375080219
355000	-25725.907529171043	-26339.007417196615	613.0998880255706	-26339.007417196615	0.0019429263042151034	0.07305954975429228	614.7003178060875	1453.271160163805	0.6856246350853149	0.9201365997748293	0.502334942547247	0.7364103908987649
356000	-25721.622176255907	-26340.55124029238	618.9290640364745	-26340.55124029238	0.0017544187145968405	0.06828005727933815	620.1130068586154	1209.4606184376369	0.5616402231257919	0.9541335837150164	0.3139546523467184	0.5857982123378231
357000	-25717.505555999094	-26337.442661145113	619.9371051460184	-26337.442661145113	0.0018801239267705573	0.06814285094280284	621.3807519029948	1598.206120940384	0.6383193369849267	0.9591203070087855	0.41525178643807914	0.6845842839541957
358000	-25712.531145396337	-26326.739995738386	614.2088503420473	-26326.739995738386	0.0018716002057472527	0.07137407740713399	615.5530681816225	1660.7386783993907	0.60870117685311	0.9458372358573746	0.3833133519356747	0.6518318598354045
359000	-25710.84579186534	-26330.659225270127	619.813433404788	-26330.659225270127	0.0017825487448459517	0.0685581453637821	621.121043313285	1373.2230312852453	0.5978757372164698	0.9460451581004929	0.353543445239614	0.623833205166195
360000	-25716.221098785347	-26334.02084502805	617.7997462427031	-26334.02084502805	0.0017898659817581672	0.06999337173395255	619.1082005056103	1473.7669026494343	0.5981249279725348	0.9556233910734999	0.3611815951590688	0.6214487087799399
361000	-25696.034361371705	-26321.74645311507	625.7120917433654	-26321.74645311507	0.0016475969069427152	0.06406342381203325	627.5190834779875	1695.313882068803	0.7489724906656311	0.9685888548226501	0.5475043982586781	0.7716858805038947
362000	-25701.76631112038	-26325.71645822727	623.9501471068916	-26325.71645822727	0.0015244324483773713	0.06550437944831211	625.1941665571671	1677.987017480003	0.5791773085239379	0.9828253498842665	0.27284792181686984	0.5419565136739832
363000	-25707.423609146084	-26335.150675701305	627.7270665552203	-26335.150675701305	0.0018936410614361465	0.06311448120193444	629.2829239587742	1657.0054675111314	0.6721043349172197	0.9750541317427892	0.3650213158741956	0.6421938898980776
364000	-25732.724779181834	-26346.98797332723	614.263194145395	-26346.98797332723	0.0017669540813374839	0.07218120712612618	615.7231181550819	1248.674777764123	0.6431971271480434	0.9479253687460805	0.3483870622308608	0.6464128724816652
365000	-25715.636360071338	-26338.69172458502	623.0553645136823	-26338.69172458502	0.0016284710720912295	0.06441076469063528	624.6380814232542	1930.8681089305142	0.6802450991505561	0.9586676152489954	0.3706840829236015	0.6692469574244996
366000	-25722.73996388064	-26348.07483352736	625.3348696467218	-26348.07483352736	0.001603314336378361	0.06465018795430458	626.7040781296328	1406.0588851258822	0.6161161791699811	0.9913736820873928	0.31184872804537883	0.5816070059978272
367000	-25697.51771754839	-26326.904694193054	629.386976644664	-26326.904694193054	0.0015120322034469524	0.062057936886998906	630.971231557422	1513.5257450632237	0.6807118581320653	0.9764096131002107	0.37572010317182625	0.624934062317059
368000	-25702.282304312765	-26324.15175354161	621.869449228844	-26324.15175354161	0.0017524911774586508	0.067059387541925	623.4182203644092	1501.3914421854065	0.6699599664059105	0.9607134834393105	0.36121923611320467	0.6277606429084168
369000	-25714.808112820723	-26333.44176920906	618.6336563883374	-26333.44176920906	0.0018010504274406302	0.06800942488219487	620.602062891402	1718.0423026804124	0.799203324902572	0.9215201288427459	0.5113382234053662	0.7460684292506005
370000	-25716.018599292194	-26336.876132136254	620.8575328440589	-26336.876132136254	0.001996702984168235	0.06750414220836687	622.5378562980922	1571.0963445456355	0.7099948534567049	0.9801858717061421	0.39255552138959954	0.6419058546970169
371000	-25720.193746722514	-26342.43335088532	622.2396041628058	-26342.43335088532	0.0018555442942364544	0.06637828955105453	623.9252159628952	1344.067375454916	0.7116139643923816	1.0065568890580683	0.3638496969514654	0.6400549501902197
372000	-25711.560757158775	-26339.196608654704	627.6358514959278	-26339.196608654704	0.0016836520541218343	0.06313134300064609	629.3327068559942	1630.166013129986	0.7150587821739387	1.0012382750347233	0.3870598064102734	0.654624809668088
373000	-25702.073703182443	-26320.777900461857	618.7041972794128	-26320.777900461857	0.0018306538561473867	0.06845559114065426	620.3846706160472	1662.4560509870328	0.710040732314051	0.9972110636318697	0.3823580818356539	0.6670674338126487
374000	-25707.636725665772	-26329.697341730312	622.060616064541	-26329.697341730312	0.0016501358439053237	0.06651297745693788	623.8242269122417	1629.4474830399975	0.7355781950269189	0.9975949383388997	0.45722423912529897	0.7033970267138698
375000	-25728.222534729764	-26356.170925159247	627.9483904294829	-26356.170925159247	0.0015340774019170329	0.0629621258350674	629.5250847684746	1487.7468217939236	0.6784179804355885	1.0052523222551015	0.4182497740591306	0.6719680207089851
376000	-25737.15380595229	-26350.157476202974	613.0036702506852	-26350.157476202974	0.0018066319847021724	0.07291313292268446	614.9455406733687	1272.9857149515976	0.7909045030481221	0.9224420029793052	0.5930087133349361	0.8023490707691503
377000	-25709.15220153083	-26328.93491029233	619.7827087615012	-26328.93491029233	0.0015527267057326194	0.06705589801047696	621.6191606296381	1777.7053754026044	0.7580947380344109	1.01364660115332	0.5933975827163653	0.7660709337723008
378000	-25695.30203490384	-26331.901910789886	636.5998758860426	-26331.901910789886	0.0013885556184093854	0.05763935608666973	638.3643837099646	1661.5211602982881	0.7358546750723074	1.0179838064634714	0.6347205609647325	0.7812975009990851
379000	-25702.80427136386	-26326.80733691511	624.0030655512481	-26326.80733691511	0.001729541716993474	0.06516241126956616	626.2065136664405	1464.1799423329023	0.8733634766850423	0.9832942494318828	0.6678172183997099	0.8432206760942834
380000	-25724.009854673048	-26340.630622660996	616.6207679879498	-26340.630622660996	0.0020331408883771307	0.06901880204532453	618.7001653812821	1172.6462761921832	0.8340804074801146	0.935521316017659	0.5826072794494184	0.8186767826211299
381000	-25725.403738820914	-26338.401970952862	612.9982321319485	-26338.401970952862	0.002191198446797084	0.07273159576156998	615.1100779994921	1466.8424762980208	0.8443258629100738	0.8958258594926242	0.6718068816217588	0.8526687335588989
382000	-25739.972867630597	-26355.74905862	615.7761909894052	-26355.74905862	0.001904682911835113	0.07098606951769398	617.7550381732515	1353.6027767805306	0.802472796191196	0.8885649290801321	0.592029251028173	0.8129520278722003
383000	-25718.794202004527	-26331.78514735625	612.9909453517257	-26331.78514735625	0.0017207324050813513	0.07311688565980813	614.8706789519019	1352.2254032047763	0.7715342745143092	0.9176678512021386	0.4854923360602109	0.7646488503608517
384000	-25718.512182294646	-26333.984051679	615.4718693843546	-26333.984051679	0.001561717975498954	0.07029765414204209	617.3761138300875	1657.4082955249664	0.7791646130523521	0.9313952533329531	0.4533919336704164	0.7430459006283003
385000	-25735.64764717824	-26349.622140334443	613.9744931562005	-26349.622140334443	0.0021535819415623245	0.07189100518442423	616.3235739452658	1287.0886912372678	0.9198604367777359	0.8997738770820339	0.6068790460634432	0.8940885985552931
386000	-25731.749504052226	-26341.82748879067	610.0779847384431	-26341.82748879067	0.0021454148203707904	0.07504346407529601	612.2699846415328	1289.246184679215	0.8697253641651456	0.9122151968443096	0.4840733249741338	0.7942401059077907
387000	-25721.7587948025	-26339.689121287785	617.9303264852866	-26339.689121287785	0.001595834150564081	0.0692398955976526	620.212512487791	1383.9771049434	0.8984535098788453	0.9084630025423722	0.5143863501056981	0.8135536786262337
388000	-25726.737774250094	-26349.4597468415	622.7219725914083	-26349.4597468415	0.00155189922730531	0.06604773089944169	624.7080091205294	1399.2122694434604	0.80472551419132	0.9591928215144369	0.4334874053028484	0.7218924265222838
389000	-25737.705799257732	-26358.28380291479	620.5780036570583	-26358.28380291479	0.0017187814079049697	0.06701977360021852	622.4953116146921	1696.6820959506276	0.7832369870684095	0.9605869204330763	0.4241311394044448	0.7017646539280598
390000	-25735.210541234846	-26346.06444471659	610.8539034817453	-26346.06444471659	0.0019487362459734313	0.07447662546745075	612.9634352588693	1384.505621337554	0.8435944839077519	0.8695220892207515	0.5178156796586028	0.7973058968352419
391000	-25736.445130363656	-26362.89450019227	626.449369828613	-26362.89450019227	0.0015197353232302207	0.06388455693777934	628.1509929930119	1613.9788455284388	0.7165205399583243	0.9717942159285927	0.41356406513843014	0.6686512475678275
392000	-25741.921080164528	-26357.232156738042	615.3110765735139	-26357.232156738042	0.0018920569583262927	0.07050819419455741	617.1657649250162	1188.5369332943335	0.7637520162754112	0.9216003314397114	0.44095967219682713	0.7154720251127162
393000	-25734.356117919237	-26347.823139231674	613.4670213124364	-26347.823139231674	0.0018585587181620092	0.07263323417333566	615.4357890564136	1305.0886465577805	0.7993164063594264	0.9512338325129922	0.47721225960704755	0.7449954662273838
394000	-25730.263711126783	-26344.548217337324	614.2845062105423	-26344.548217337324	0.0020181028270643197	0.07213307352290989	616.1847034304147	1340.5527653585873	0.7779037378319825	0.9655322978663226	0.45445584892568985	0.7132318127334404
395000	-25720.48343895927	-26337.746000240873	617.2625612816054	-26337.746000240873	0.001893151521283456	0.06923318481803033	619.1322616611052	1658.2607372834143	0.7684149082124858	0.9323947373191704	0.44436922928287464	0.736460105909685
396000	-25720.540764893158	-26339.884992996867	619.34422810371	-26339.884992996867	0.0020159371526604726	0.06864351504024485	621.0599969604459	1493.4148204213056	0.7208609105589426	0.9642974158269441	0.45690572170387317	0.6993480236055781
397000	-25725.188924346297	-26341.384331401965	616.1954070556693	-26341.384331401965	0.001730701309885209	0.06973730879660127	618.2691264713221	1202.8655478636274	0.8322898488895474	0.9414783402523413	0.48145225426984417	0.7568056696761508
398000	-25724.36715156085	-26343.657675411196	619.2905238503455	-26343.657675411196	0.001755685332522714	0.06778129415200512	621.3385434436731	1681.9400347465948	0.824193803161079	0.9566575764284312	0.4655763577590954	0.7300237572956014
399000	-25712.475898335655	-26332.69016496363	620.2142666279775	-26332.69016496363	0.0019407474950204502	0.0677334295156969	622.3645868470142	1404.4856946940938	0.8565017558321699	0.9503324338513377	0.5375104633261664	0.7726209461726916
400000	-25703.818204636416	-26324.2332201639	620.4150155274823	-26324.2332201639	0.002011604142164118	0.06759488143526615	622.5858509617763	1414.5848801742616	0.8630062812988821	0.9692730484219623	0.5358435052080801	0.7514913956071657
401000	-25712.867743750605	-26331.419707422647	618.5519636720433	-26331.419707422647	0.0025849088599260253	0.06886916896028293	620.7959782255695	1436.9344289964622	0.8862753841001757	0.9504525144536156	0.5907832371579382	0.7816699711164379
402000	-25705.317388774223	-26334.552430783482	629.2350420092588	-26334.552430783482	0.002041956188875178	0.06139427364362891	631.0815627805437	1863.6412810327486	0.761217313144885	1.0406169009896022	0.5345653240588407	0.6985672228004645
403000	-25703.736805416025	-26335.986752793415	632.2499473773901	-26335.986752793415	0.0016709238605013867	0.06025173881989769	634.0295077812877	1637.7953593793627	0.7404973977654805	1.0487509333710574	0.4551661344471093	0.6556357279380614
404000	-25709.424346655134	-26330.37793894522	620.9535922900885	-26330.37793894522	0.0020000581146621546	0.06728712254611198	623.0820553481171	1446.1282856928162	0.849581002310529	1.0042602727055934	0.5783694138943385	0.7599903026053586
405000	-25720.108806637392	-26334.026450918274	613.9176442808813	-26334.026450918274	0.002245113504693398	0.07119032054646052	615.920354968288	1655.3284563886393	0.8099545617728958	0.9685251322646801	0.46479115665327014	0.7318918142926019
406000	-25727.793463608534	-26343.321217164153	615.5277535556189	-26343.321217164153	0.0019461714316094281	0.07028824350497205	617.6458413436844	1206.1771606335578	0.8462991950014193	0.9445987643193864	0.5100556874789632	0.7794364098682636
407000	-25719.330431683768	-26341.834299310573	622.503867626805	-26341.834299310573	0.0016866986513104996	0.06625495700032896	624.571161641531	1545.0319276564805	0.8302643994298188	0.9542047084049453	0.461963055978398	0.7446976303247845
408000	-25717.591419213404	-26341.614429826437	624.0230106130338	-26341.614429826437	0.0016288518510492235	0.06527860150537601	625.9556545882355	1437.0080862510529	0.7880227402648432	0.9815008035452867	0.4178202551346411	0.6723846232819906
409000	-25743.09366601524	-26353.606348243968	610.512682228726	-26353.606348243968	0.0019210454731759482	0.07494965867675732	612.419718874459	1319.3330694689753	0.7800347158556262	0.9316777364987491	0.39998195696113864	0.668076015044289
410000	-25718.086539907727	-26335.367909242592	617.2813693348638	-26335.367909242592	0.0017827328715676726	0.06861258273388442	619.354004850793	1184.1717151964829	0.8319481157964869	0.956099529457232	0.433128042422415	0.7048180595949178
411000	-25733.675717127015	-26341.44599646306	607.7702793360429	-26341.44599646306	0.002077898859064539	0.07675731830191451	610.0237033823112	1254.9734706758206	0.8892748206110931	0.8783089538343085	0.45772321991714393	0.763701255027695
412000	-25711.17819070398	-26322.62653844547	611.4483477414889	-26322.62653844547	0.0019408669904427767	0.07234952994017115	613.9125974135638	1111.2604345824623	0.9569019699359983	0.8412891399306959	0.49141773820923906	0.826357843286752
413000	-25716.394182653894	-26324.40869255324	608.0145098993461	-26324.40869255324	0.0018465511510015065	0.07638903941992296	610.5323432811691	1284.080065747646	0.9742131594488972	0.8375126908741802	0.546757005688901	0.8669891717507643
414000	-25721.452406895558	-26325.968311893066	604.5159049975075	-26325.968311893066	0.002041828975478593	0.07773143030256761	607.0042522470521	1532.7467914286078	0.9646812105808213	0.8616966950119217	0.5209750128608308	0.8424253329795234
415000	-25697.45849974387	-26315.93775648747	618.4792567436017	-26315.93775648747	0.0016834134481871115	0.06807081687056603	620.5484558218238	1223.1486412184495	0.8308648339173915	0.913247657120653	0.41360717204105923	0.7204457571859267
416000	-25705.19322595418	-26319.514940086294	614.3217141321164	-26319.514940086294	0.0018834885191923128	0.07084361031836146	616.435340973014	1660.62241499318	0.8448888221684461	0.9336535209402101	0.4797522758955196	0.7634197764353531
417000	-25704.242637078074	-26324.492093322493	620.24945624442	-26324.492093322493	0.0019710321406622346	0.0680245648529724	622.0121514615323	1470.7041462707864	0.7352959857170824	0.9748597525395136	0.4148037492528644	0.6867748708640165
418000	-25705.788696863758	-26328.149991357936	622.3612944941774	-26328.149991357936	0.001780902738777062	0.06547870452928796	624.3387364064068	1786.192992719919	0.8020325992914755	0.9460721512379728	0.45363741699408255	0.7354643865865653
419000	-25708.046204546106	-26335.332383480756	627.2861789346484	-26335.332383480756	0.001733664264004539	0.06342095313897127	628.954827364769	1558.065766495324	0.7064229570813101	0.995509014321934	0.3796363141405287	0.6495411899171721
420000	-25718.71324273293	-26345.14721464473	626.4339719117982	-26345.14721464473	0.0018639235173558099	0.06377489977467651	628.1031401320092	1676.5282442995444	0.7065819071305053	0.9889094090234763	0.42873145375767063	0.689979355584698
421000	-25744.66542820027	-26358.69115743601	614.0257292357393	-26358.69115743601	0.0027918121054749663	0.07226561485569714	615.8631977920783	1291.9198641980665	0.7584099244886356	0.9502749012300741	0.37573530127066174	0.6719653741397568
